,tweet
4500,"Exatamente! Eu olho e fico: ok... Mas não consigo pensar, sabe? Não julgo nenhum dos lados. Serasse tô errada?"
4501,para ti sim kkkkkkkkkkk e tu?
4502,Fico me perguntando quando foi que vc se tornou tao medíocre assim? Vc prejudica a comunidade LGBTq. Envergonha o Brasil!
4503,não ACREDITO que vocês já MATARAM o meme do kkkamada? LDRV eu te ABOMINOOOOOOOOO
4504,mentira acho que ela nem sabe que eu tenho twitter
4505,Adoro
4506,Que coisa linda !Pessoas aplaudindo nosso HERÓI Ministro Sérgio Moro!
4507,Falei pro meu amigo que queria fazer a tchuca  Ele me jogou água no cu   Foi aí que descobri que existe uma linha tênue entre fazer a tchuca  e fazer a chuca
4508,vamos hihi
4510,Posto esta em ótimas mãos 😍
4511,Acho que está indo tudo bem na sua vida
4512,Boa massa geral
4515,eu tenhuuu
4516,Lógico que é pra colocar palheta de violão!
4519,já não quero mais 😫
4520,"nem um caderno descente eu tenho pra responder, to lendo os textos e rindo de desespero, mas tá indo"
4521,"""agendinha do meu amor"" TUDO PRA MIM"
4522,Por aí kkkk
4523,"pqp, minha mae me trata muito mal mano, não aguento mais"
4524,Bjujhum kay3jbuni😭😭😭😭
4528,Saindo da aula pensando na batata e no chopp que vou encontrar logo 🥰
4529,"Cada minuto que passa eu grito:  ""Boi Garantido a festa já vai começar""    #TVACriticaParintins2019"
4530,que lindaaa
4531,Vao dar o cu e nao enche o saco cara
4533,"Até que enfim um rapaz sem medos, não liga ao que os outros dizem, aproveita, dá atenção, tem iniciativa, e diz o que sente 🙏🏽🙏🏽😍😍só posso tar a sonhar Jasus 🤤🤤"
4534,régua fluiu da melhor forma rsrs
4536,"Fiquei doente, perdi a abertura da OLISA mas em compensação... que quarto meus amigos 😍"
4537,' Bebendo umas ..!! 🍻
4538,"E eu achando que 'nióbio' era só o bolosonaro falando errado ""não é óbvio?"""
4539,Obrigada amiga 😍
4540,que carinha de hetero
4543,"Triste pq nn jogou sinuca cmg, pq a única coisa q eu fiz ontem e hj foi jogar sinuca"
4544,perfeita ♡
4545,@belasouzaisa tuita em espanhol agora pras gringas entenderem também isabela
4546,tá atentada hoje em garota kkkkkk
4548,"Tá na minha bucket list, com certeza! Um professor (o responsável por eu ter lido tanta literatura russa esse ano, inclusive) fala que não tem lugar igual no mundo. Parece que ninguém tem experiência morna, por lá"
4549,Só o ódio de ter que acordar 6h da manhã amanhã 😒
4550,cala boca gabriel
4551,Será que vai rolar casamento? Hnmmmmm
4553,Seis
4554,Muito obrigado! Hehe
4555,#voleinosportv - Faby o saque viagem é o grande problema do Brasil?????
4556,Porque eu nunca ganho nenhum sorteio? 😔
4558,Sério que tem gente que defende namoro de mina de 13 anos? kkkk Na verdade isso válido para os moleques tbm
4559,aiai vo e adiantar meu corre q eu ganho mais
4560,Eu #Nem vi kkkkkkkkkk #apois viu
4562,aiai a tentação vem né meninxs mas tenho fé q ficarei em casa quietinha
4563,nunca fui tão feia p colégio como eu fui hj
4564,É muita cara de pau de pedir as coisas ainda
4565,Que merda que eu fiz
4566,4 minutos e 7 pessoas ja te comunicaram. Mas vai passar na Fox
4568,Da ate gosto assistir os jogos da Colômbia... futebolzinho de elegância
4569,Minha próxima loucura vai ser ficar ruiva
4572,ele também não. te amamos @thomasreei
4575,Aproveita e me paga aquela grana...
4576,eu só tava pensando
4577,Hj é dia de arrebento 😋
4578,Amiga kkkkkk tem 6 meses
4579,Rango bom
4580,Nenhum elogio ao presidente sobre Mercosul + união europeia ? Diga algo positivo pelo menos para fingir uma imparcialidade.
4581,comente “😏” quem curtir você chama na dm
4582,"n é que parece, a intenção é ter as características da pessoa, se n n era um bonequinho fofo"
4583,Eu e minha mania de mandar áudio falando sobre uns 10 assuntos diferentes e querer que a pessoa responda tudo
4584,"oi mo, ele não saiu não, ele só tá afastado fazendo carreira solo por umas questões de política em relação a China entende? é bem complicado e delicado"
4585,"Fiquei esses dias tudo sem chamar ngm pra conversar, fui conversar com uma amiga e ela não responde, isso significa que tá todo mundo pouco se fodendo pra mim?"
4586,quem eu quero nao me quer e quem me quer nao vou querer
4589,Grande dia! Vou poder comercializar meu gado enquanto comunista chora que nem uma menininha mimada.
4590,"ngm me faz pergunta mais no cc, caraca cara"
4591,Que isso gente 😂😂😂😂
4592,"Desculpa, mas eu realmente não tava acreditando, essa possibilidade é surreal pra mim sabe ... Mas Deus é bom 🙏😭❤"
4593,falei nada com nada na prova
4594,me fudi
4595,sextou com s de sem dinheiro e sem paciência pra certas pessoas
4596,"nd a ver, se eu morasse ai perto eu ia cntg fi"
4597,De nada
4598,Tá eu e uma cabeçada mano kkkkkk
4599,"Vai começar a brincadeira do bailão, quem tem amigo chifrudo por favor levanta a mão"
4600,Deus no comando!
4601,Já tem dois meses é minha ficha ainda não caiu
4602,O assis vai te matar com um machado?
4603,I é mexmoo
4604,"Só bora gurizada, cola"
4607,Sempre tem algum coisa dando errado pra crl na minha vida 😂
4608,Af pelo menos eu tenho um cabelo bonitin😭🙄🖒
4610,Essa machuca
4611,segui 400 e nao ganhei nem 200 top ne
4612,Quanta imundície que o Brasil não fazia idéia da existência...Parabéns ministro 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻
4613,Declaro aberta a temporada de férias (merecidas)
4614,"Obrigada , acabei de jantar KKK BOA JANTA"
4615,acabei de acordar mesmo
4616,namoral tá doendo demais tudo
4617,QUASEEE O Camisa 20 chuta dentro da área mas a bola para na defesa  #COLxCHI
4618,@milena_valentim eu to chorando hsuahahahhaha
4619,Minha única distração dessa sexta seria dois filmes q pedi p um amigo meu baixar /bom ele até baixou mas o mlk tá tão tarado q já me mandou msg falando q foi praticar atos sexuais em outra cidade com uma menina — 🤷🏽‍♂️
4620,deus é bommm
4622,sexta feira hj  podia se um sexta fera
4623,Não trabalho com isso amigo mas irei abrir uma exceção pra vc.  17:14
4624,Queria sextar
4625,Aí eu já estou em casa KKKKK ✌🏾
4627,Chuveiro é só no sábado
4628,Tudo   Bem   Não tô com drama
4629,"Eu concordo com você, também faço a mesma coisa!! Tem povo q se diz da direita e é esquerda bisbilhotando!! Eu confirmo sempre!!"
4630,o meu auge é estar super empolgada pro show da anitta q vai acontecer só em agosto mas q vou só cazamiga pra rebolar a raba
4631,pq tá todo mundo falando do abaporu ultimamente
4632,"gente, vocês q tiraram a carteira, tiraram onde??? queria uma auto escola boa, pufavô"
4633,"rímel amarelo da quemdisse junto com o roxo da hinode, corretivo tracta às vezes o corretivo cremoso da vult"
4635,"Eu tenho muito esse negócio de ter pena de macho, ihhh sou retardada eu ein, pena de quem já me magoou??? Pena o carai"
4636,Do lado do Mario
4637,Medley do cas vai estourar
4638,Pareci uma gatinha vampira😍😁😗😗😗💞💘
4639,só quero chorar
4640,noooooOiO
4641,Finalmente o Rodrigo tirou a sombrancelha 👏👏👏👏
4642,Eu acho difícil sacar o Aguero. Scaloni até o momento só tirou o lautaro. Di Maria até que correu bastante hoje...
4643,"O problema é q estamos no final do semestre e eles n devem me dar outro comprovante. Além disso, eu sou aluna especial, ou seja, tô mais fora do q dentro"
4644,Novamente sextou sem o amor da minha vida aqui cmg 😓💔
4645,Acordei e como não recomendo vou voltar a dormir
4646,sorte d qm n me ver hj  to parecendo um zumbi
4649,amiga teus pais sairam?
4650,K.o pô kkk
4651,Eu nem bebo mesmo q
4652,"Eu tinha um cupom do 99 e ia conseguir pagar 30 reais no meu, mas o motorista, filho da puta, me enrolou e eu precisei pegar um uber de 38. To agora no carro puta pelos 38, mas sexta feira à noite né mores? A gente precisa chegar em casa pra descansar..."
4653,Deixando de ir na quadrilha do Lions pra ir na do 10 🥴
4654,"Mimimi, tinha que ser esquerdista"
4655,"fiz minha sobrancelha na linha, doeu mt kkkkkk"
4656,Parei em Jesus kkkkkkk
4658,PRINCESA QUE A DISNEY NAO TEM
4660,amo comprar roupa e fazer vídeo de recebidos pra arisla
4661,Uai fechou então pq eu tb vou fazer prova
4663,me da pena...
4664,caraca q ódio desses fdp
4665,se n der eu fico tisti 🥺
4666,Você gravou eu feia e vc nem tá feia aí
4667,provável
4669,vacilação pra quem vacila volta hein
4670,"Queria piar na praça do pisci hj com os crias, mas ninguém anima."
4671,pode vim
4672,Até chegou andar mas voltou tudo.
4673,Isso não é verdade 😂❤️
4674,"Foi penalti isso, juiz ladrão fdp!!!"
4675,Era só um replay de sábado passado
4676,Oi sdd
4678,"Palestra sobre concurso público em Jericoacoara na praia pé na Areia, caipirinha etc. Tô ficando muito old School ou esse pessoal tá de sacanagi com a cara do concurseiro pobre."
4679,Mais que tudo no universo
4682,Tem k.o não kkkk tbm to
4683,eu >NÃO< tenho sorte
4684,"Quero só o arraia de amanhã, vou comer até explodir 😏😂"
4685,nem a pau
4686,legal. 1dia é meio no ônibus e n tem tomada😖😖
4687,saudade muita coisa :(
4688,Tipo Colômbia 🇨🇴
4689,To com saudades do meu irmão
4691,"Eita porra sem qr ouvi meu pai se gabando com minha tia que as coisas estão dando certo na minha vida, faculdade, habilitação, meu trabalho etc estou chorando é isso"
4693,Photos?
4694,"eu tenho ovário policístico kkkkkk tomei anticoncepcional ano passado e minha menstruação ficou certinha, era uma beleza. Mas aí eu parei pq estava engordando demais, não estava fazendo bem ao meu corpo. Durante uns 3 ciclos veio ok e agora desregulou de novo"
4695,Que agoniaaaa 🥺🥺
4696,que amorrr
4697,Vai vc
4698,Sua cara
4699,kjjkkkkkkkkkkk sempre bom ajuda o país!
4700,[28/6 20:00] Hemily: Bah mãe [28/6 20:00] Hemily: To louca pra fazer aquelas duas tatuagens [28/6 20:26] Mãe: oi filha [28/6 20:26] Mãe: faz [28/6 20:26] Mãe: se tá afim faz mesmo  minha mãe>>>>>>>>>>>>>>>>>>>>>
4701,Não ! Pq eu to no note tbm e tá dando a mesma coisa
4702,"esses jovens andam mt emocionados, credo"
4704,Vontade de esgoelar da e passa Stefani kkkkkkkkk mais eu fico com o amo muito 😂😂
4706,"Realmente o pré da @oi_oficial é o único que faz sentido mesmo. @TIMBrasil, @vivobr e @ClaroBrasil fazem uns planos toscos semanais que são caros e ridículos"
4707,Preciso comprar outra garrafinha de água pra mim. Passei o dia todo sem beber nenhum copo
4708,"ai tu fala isso aqui? kkkkk drin drin, acordaaa"
4709,KKKKSKSKSKSK para
4710,verdade mo
4711,Vc tava empregada? Hmmm agora sei de onde vinha tanto dinheiro pra ir nos jogos da copa América...
4713,"@gustavovillani Se o atraso de 20 minutos, por causa de desorganização que fez a delegação chilena se atrasad, fosse no Rio haveria uma tempestade de críticas. Mas, como foi em Sampa, foi “problema com o tráfico”, mas só com uma das delegações..."
4714,🇨🇴🇨🇱 COPA AMÉRICA | 05' 1T - Colômbia vai aplicando uma blitz no Chile  #CopaAmerica #VibraElContinente #VibraOContinente
4715,"pouco exagerada, se n gosta do n usar, me dxa em paz"
4716,Aproveita pra tomar uns chopis. 🤣😂🤣🍺🍺🍺🍺
4717,"Falei e a resposta dele foi de que eu deveria estar lá em cima, eu disse que estava decepcionado e esperava que a privacidade dos clientes estivesse em primeiro lugar e ele saiu e me deixou falando sozinho."
4719,deve ter olhando pra tua cara e pensando que tu tinha
4721,Se a Argentina perder para o Brasil a desculpa do messi vai ser o cheiro da Lagoa da Pampulha
4722,minha cabeça parece que vai explodir
4725,Só se tu ficar podre de bêbada com nós e n preocupada c a casa kkk
4726,"BOAAAAAA, o futebol respira aliviado"
4728,oxe bugo o gatinho tinha uma pergunta e agora n aparece mais
4730,Seis #KCAMexico #EmilioOsorio
4731,"Tmnc a corda sempre arrebenta pro lado do mais fraco, o culpado de tudo sempre sou eu, tô ficando cansado disso 😔"
4732,Só 7 clássicos e 0 derrotas lkkkkkk
4733,"Sei lá, ultimamente eu ando tão sem cabeça pra certas coisas."
4734,pô véi  que vontade de matar a ranaraaa kkkkkkkkk anem
4735,Tá descendo chopp com o meu pai
4736,Outro arraia já😮💃
4737,preciso beber hj 😩😩
4738,Fez mais BOSTA que todos os governos anteriores.. 🤭
4739,"Minha mente trava quando ela me beija aaa, meu mundo para quando na minha cama deitaa aa ai ai ai 🎶🎶"
4740,aiaiai malirobateflai
4741,Tô aqui na porta e parece que eu vou no Arraiá da letras uai
4742,Mês q vem eu faço de novo! Deixarei um espacinho só pra ti! <3
4743,Chegaram os rimadores do vagão na linha azul
4744,ai to triste
4745,Mano o Lucas é um fi de rapariga mesmo
4746,"No Maranhão, nem @dilmabr nem @MichelTemer. Se têm uma pessoa no âmbito federal Q trouxe recurso e em seguida fez convênio com a @PrefeituraSL  e com o @GovernoMA - essa pessoa se chama Kátia Bogea. Lutou muito com a equipe @IphanGovBr . Merece todo respeito e gratidão. Ela, sim."
4747,Tentando listar a prioridade dos trabalhos
4749,"Recebeu a devida supervisão, não dá pra fazer pé firme com a ideia de que preservamos o ambiente mais do que o resto do mundo na hora de negociar acordo de livre comércio Mercosul x União Europeia. Ainda bem que isso obrigou a permanência no acordo de Paris"
4750,"#SextaDetremuraSDV Mesmo não restando nada, as emoções permanecem..."
4751,Coração até disparou tropeçou e quase parou
4752,"Que orgulho! Acabei de ajudar a @CervejariaAmbev a doar R$100 mil reais para a Casa 1 e Casinha. Pra fazer o mesmo, é só tweetar o que significa #OrgulhoDaMinhaHistoria pra você 🌈🍺 Cada tweet vale 1 real. Bora!"
4753,"Que linda, chorei  #MeMnoSoTocaTop"
4754,"dia dessas ana mandou um email pro coordenador e ele respondeu com ""saudações, ana""  rimos."
4755,ta incluida desde q eu fiquei doente na chamada viu
4756,"Por seis graus eu não vou ter que fazer cirurgia, Deus é bom o tempo todo"
4757,A BIA E O MANUELKSKSKSKSK
4759,Aproveita a melhor faculdade.
4760,"Avante, Tarcísio! Sucesso!"
4761,"Sextouuu, cabelo muito na régua, só faltou ficar tranquilo hoje com a doida hoje... 😬🤘🏻"
4762,"Eita guria esta assim ja? Meu filho tinha uma tosse q parecia cachorro,agora tem mais  não..."
4764,eu ja to vendo aqui a emily me chamando de trouxa KKKKKKKK
4765,"Siim, pra pisar em scorpion"
4766,Um forte abraço  !
4767,Qual o seu?
4768,pq??? vai ficar lindaaaaa
4769,Lai e Dani estão aq na rua
4770,Futebol não é pré sal
4771,Tá dando certo. At least.
4773,@suwny  to como
4774,Ok  Boa noite
4775,"incrível como eu sou um lixo de pessoa, eu afasto ou faço merda com todo mundo próximo de mim e só vou perceber isso que eu preciso dessas pessoas, eh ridículo o quão ingrata eu consigo ser"
4776,"kkkkkkkkkkkkk não ia prestar, com certeza"
4777,"O vídeo é do documentário ""burn the stage"""
4778,"acho que depende da brincadeira, eu brinco mais com minha vida, minhas situações, as vezes eu falo algo brincando sobre mim e a pessoa recebe como uma verdade. Tem brincadeira que algumas pessoas fazem que é só para elas rirem, nesse caso é bom ficar atento"
4780,tesao em gente inteligente
4781,Puta merda kkkkkkk
4782,kkkkkkkkk viado mais econômico que eu relacionado a cerveja desconheço
4783,obrigada migo 🙏🏻😘
4784,Minha mãe fez strogonoff com batata frita p mim ❤️❤️
4786,Quando mesmo?
4787,BRAVA KKKKSKKSKSKSKSKSKKSKSKSKKS
4788,ai dá pois
4790,chorar todo dia pra mim é lei né só pode pqp
4791,As duas coisas são os dois pulsos q vc corta todo dia cm Gillete depois de notar o fracassado q eh? Hahhahaa
4792,"Se essa foi a sua decisão, provavelmente é porque você acha que é o melhor, então é só esperar e  ver o que acontece, as vezes o tempo pode surpreender"
4793,Focado nos estudos pra me livrar disso logo.😅📚
4794,muito minha  🥰
4795,ela solta um olhar de emoção eu duvido de toda essa cena
4796,duas semanas pro álbum da BANKS e meu julho só vai começar qnd ele sair 🥰🥰🥰
4797,"A sara e o gustavo acabaram de passar aí, já era a carona affff"
4798,"infelizmente, conta trancada"
4799,eu só queria sairrrrr que saco vou ficar jogando lol e bebendo cerveja agora
4800,Bah vontade de uma junção pra ouvir aqueles funks bem antigos e beber com os amigos
4803,TENHO UMA NAMORADA LINDA ANON E ELA É BRABA @gomes_duda12
4804,"Pra hj, eu só queria um sushi ou guimemes"
4805,"passar meu aniversário em casa mesmo, morrendo com essa gripe"
