,tweet
4115,Quando você sentir o meu calor Olhe nos meu olhos É onde meus demônios se escondem.  -Demons-
4116,"A minha vida inteira eu nunca estive presente, era apenas um fantasma fugindo de medo.  -City Of Angels-"
4117,"Quanto mais alto me elevo, mais baixo afundarei, não posso afogar meus demônios, eles sabem nadar  -Can You Feel My Heart-"
4118,"Ai vc espera pela pessoa mais de 4hrs, pra ela falar que teve uns imprevistos e sumir. Na boa é isso que eu ganho por esperar tanto ?"
4119,Choramos até dormir Dormiremos sozinhos eternamente.  -Alter Bridge-
4120,"Não sei controlar oque sinto,mas sei esconder."
4121,"Eles só vão te procurar enquanto precisarem de você quando não precisarem mais, você não vai passar de um peso morto na vida deles."
4122,"Ela passa o dia sorrindo com as pessoas ao seu redor, mas quando chega a noite ela chora sozinha em eu quarto."
4123,"As marcas nos meus pulsos, sãs as provas das minhas dores internas."
4124,Já sentiu aquela vontade de fechar os olhos e quando abrisse tudo estivesse mudado?
4125,Cemitério o lugar onde as pessoas são amadas
4126,odeio pessoas
4127,Minha vida ja foi melhor..
4128,“A ilusão é a pior prisão que pode existir.”
4129,E hj sou tudo que restou..
4130,Nunca disse oque pensava Guardei pra mim Guardei e continuei vivendo sabe..
4131,"Pessoas que se cortam não precisam de gente pra julga-lás,elas precisam de ajuda,de amor."
4132,era só pra ser mas uma vida comum e normal no mundo
4133,"As pessoas que eu amo,não costumam me amar de volta."
4134,Saiu tudo como esperava...errado.
4135,"""Choro toda noite antes de dormir...Colocando para fora o que eu segurei o dia inteiro com um sorriso que não era meu.”"
4136,-Vc ta bem? -faz diferença?
4137,''E quantas vezes vc ja desejou a própria morte?!''
4138,"Pode parecer loucura,mas estou me matando aos poucos."
4139,"As pessoas não tem noção,de que certas palavras realmente machucam."
4140,Eu já tive o suficiente Há uma voz na minha cabeça Diz que eu sou melhor morto.  -Bring Me The Horizon-
4141,Eu desisto.
4142,"Para aquilo que mais desejamos, à sempre um preço à ser pago no final.  -Piratas Do Caribe-"
4143,Já não cabe mais tristeza em mim.
4144,"Todos vêem meu sorriso, mais só eu sei das minhas dores."
4145,Os monstros gritam na minha mente.
4146,"Não queira me conhecer de verdade, vc não vai gostar do que eu sou."
4147,Minha vida está em ruínas.
4148,"Só queria ser feliz, acordar com um propósito, sqber oq fazer da vida, mais todo dia eu acordo e penso ""oq eu estou fazendo aqui ?"""
4149,"Toda vez eu penso ""pare de sofrer por quem não merece"" mais eu não consigo, pq eu me importo, importo até de mais e acabo me fodendo."
4150,"Na boa, a vida não é boa."
4151,"Sou bom só quando precisam de mim, quando não precisam nem sou lembrado e sabe, isso dói."
4152,"Preciso que vc se importe, como eu me importo com vc."
4153,Vou desistir da vida e abraçar a morte.
4154,"Minha vida é uma prisão sem grade, e eu peguei prisão perpétua."
4157,Palavras não podem expressar qualquer tristeza nesse momento.
4158,Nossa tragédia é não saber o que fazer com a nossa vida.
4159,"Me sinto vazio, nada tem sentido, nem faz sentido."
4160,"-Vc parece feliz,mas não se sente feliz é isso que a depressão faz com vc."
4161,"-Os cortes liberam endorfina, endorfina alivia a dor."
4162,Perdi ou nunca tive?
4164,Preciso ser salva de alguma forma
4165,"''Cansei de ver o meu mundo caindo na frente dos meus olhos,respirar e ver que não tenho como sair.''"
4166,quem aqui se identifica com as coisas que eu posto? :/
4167,e sabe aquela vontade de chorar ..mas vc n sabe o motivo?
4168,@MyChemAvenged  blz e vc? e.e
4169,"""Eu destilei meu sangue em algo forte Pra que eu pudesse me sentir melhor,  Mas ao contrário me senti pior""  — Reação em cadeia"
4170,"""eu não tenho esperanças e sonhos""   - Guns N' Roses"
4171,"Já me cortei sem derramar uma lagrima, mas também já chorei a ponto de não conseguir segurar uma lâmina."
4172,"“Sei lá, muitas vezes você entra em cada depressão por causa de babaquice…”  - Renato Russo."
4173,@MyChemAvenged  Oee
4174,"Faz falta, fazer falta. Da saudade de ser a saudade de alguém."
4175,"Eu não quero falar, quero que você perceba."
4176,"“Tenho as minhas fraquezas, mas ninguém precisa saber quais são.”"
4177,"""Eu não posso mais levar isso por muito tempo""  - AC/DC"
4178,Acordei..e foi ai que o pesadelo começou.
4179,“— Meus medos?   — É.   — Eu tenho medo de ser esquecido.”   —  A Culpa é das Estrelas.
4180,"Posso até desabafar, mas nunca conto o motivo real da minha tristeza."
4182,-Oq vc faz ? -Eu me fodo na vida.
4183,"É foda quando vc mostra que se importa, e a pessoa não faz o mesmo, isso machuca."
4184,"Tudo que vc vê, pode estar vendo pela última vez."
4185,"Pessoas são como as nuvens, choram quando estão sobrecarregadas."
4186,"Quando falar comigo, olhe dentro dos meus olhos... as respostas que não saírem da minha boca, sairão deles..."
4187,"As vezes meu silêncio, nada mais é, que uma vontade enorme de gritar !"
4188,A última coisa que preciso é de gente pra me julgar
4189,A inutilidade me cai bem.
4192,"Aquele sentimento de abandono, aquela tristeza no coração, aquela vontade de chorar, mais cadê as lágrimas?"
4193,Aquele vazio no peito.
4194,"Não existe final feliz, apenas final."
4195,"Minha vida é um eterno filme de terror, e eu sempre morro nele"
4196,"Meu sorriso não mostra quem realmente sou, na verdade sou pura tristeza."
4197,"Esqueça as músicas românticas aqui tem só sofrimento, contente-se com isso."
4198,"Eu tento fazer a coisa certa, e mesmo assim faço a coisa errada."
4199,Só me fodo na vida.
4200,Tchau pessoas mais tarde eu volto...
4201,"sou invisivel pro mundo,e despercebida pras pessoas"
4202,vc não faz idéia como dói..
4203,"Não é fácil. Nada é fácil. Se tá fácil, tá errado."
4204,Você desiste de uma pessoa porque você vê que ela é mais feliz longe de você .
4205,"E sempre vivi assim,mantendo uma distância confortável e,até agora tinha jurado para mim mesma que estou feliz com a solidão... Paramore"
4206,“É fácil perdoar. Dificil é acreditar que o erro não vai se repetir.”
4207,"Nunca diga para uma pessoa ""Vai se foder"". Diga: ""Vai se apaixonar."" É mais educado e significa a mesma coisa!"
4208,"Saudade é aquilo que fica, daquilo que não ficou."
4209,Engraçado aquele ''nunca vou te deixar'' que vc me disse a um tempo atrás.
4210,"Daí vc ve que a provabilidade de 2014 ser a mesma merda de 2013 é 99,9% .-."
4211,"Essa de ""quem não te procura, não sente sua falta"" é muito mentira, sinto tanta falta de pessoas que não procuro, simplesmente por orgulho.."
4212,"É triste,ser tão novo e achar que a vida não presta."
4213,Morreu de que? Se sufocou com as palavras que nunca disse.
4214,"A vida é só um detalhe,é tudo,é nada,é um jogo que mata.. -emicida"
4215,Há tantas coisas que o tempo não pode apagar.. -evanescence
4216,— Pretende ficar? — Nunca pensei em ir embora.
4217,"sinto falta mas sei que correr atrás d vc novamente n vai adiantar,até pq se fosse p nós esta se falando ainda,nós não teria parado d se flr"
4218,vontade de ver vc de ferrando
4219,"As pessoas reclamam quando está frio,reclamam quando está calor,reclamam quando não chove,reclamam quando chove ah man vão tomar no cú fdps"
4220,"Relaxa eu estou bem,só não to feliz"
4221,"""Eu sei que é difícil manter o coração aberto quando até mesmo os amigos parecem te machucar."" (Guns N' Roses)"
4222,"''Sou do tipo de pessoa,que escuta as coisas,e fica o dia inteiro com ela na cabeça.''"
4223,"Eu tento te esquecer,mas tudo que eu escrevo é sobre vc.."
4224,"''Vc fica quieto,enquanto acontece uma guerra dentro de vc.''"
4225,"Quem te quer bem, jamais irá fazer você chorar. -então acho que ninguem me quer bem.."
4226,-Problemas emocionais -Gente falsa -Depressão -Sorrir forçadamente -Ouvir gente me julgando -Está sozinha sempre n era a vida q eu queria :(
4227,"Não vá simplesmente embora assim, meu amor por vc é tanto que vale por nós dois.Mesmo vc não me amando fique.."
4228,"''A chuva não agrada a todos, e mesmo assim ela não deixa de cair.''"
4229,"""Você construiu um Mundo mágico por que seu real era trágico""  - Paramore"
4230,Pelomenos minha parte de amar vc eu fiz..
4231,Mãe- Nossa eu não sabia que vc seria essa filha problemática que vc é  Eu- Mãe eu não pedi pra nascer!  ~silencio eterno~
4232,Odeio depender dos outros pra ser feliz :/
4233,"Você nunca será bom o suficiente para todos, mas sempre será perfeito para aquela pessoa que te merece '"
4234,"""Não me julgue, pois o q eu passei com um sorriso no rosto, você não suportaria chorando."""
4235,"E quantas vezes você não deixou de fazer algo ou falar algo que você gosta, pelo simples fato que uma pessoa nao iria gostar?!"
4236,Estou acostumada a pessoas entrarem e sairem da minha vida sem mais sem menos
4237,"Odeio expressar oque eu sinto,sou mais guardar pra mim mesma,ninguem entenderia mesmo,"
4238,Meu coração é um cemitério de amores.
4239,"Aquele momento q vc percebe q vc está sozinho,nm mesmo sua família esta do seu lado,as pessoas q devia está cuidando esta somente machucando"
4240,"Todo mundo vai te amar quando o coveiro disser: ""Cinco minutos para fechar o caixão."""
4241,Não faço falta pra ninguém.
4242,Quanta tristeza uma pessoa pode guardar no coração ?
4243,Se importe comigo como eu me importo com vc.
4244,As vezes eu me sinto tão vazio e tão cheio ao mesmo tempo.
4245,"Tento não me importar, mais eu nunca consigo."
4246,"Mano, essa tristeza vai acabar me matando."
4248,Os monstros na minha cabeça falam mais alto.
4249,que saudade de quando a gente se falava sem interrupções.
4250,Todo dia é a mesma merda.
4251,"Ai a pessoa diz que vai mudar, mais nunca muda."
4252,"Não consigo mais chorar, mesmo estando muito triste."
4253,"Tudo que você vê, pode estar vendo pela última vez."
4254,"Pessoas são como nuvens, choram quando estão sobrecarregadas."
4255,"É triste saber que falta alguma coisa e saber que não dá pra comprar, substituir, esquecer, implorar."
4256,"Quando eu estiver triste e sozinho, é de você que vou lembrar."
4257,"Posso até desabafar, mas nunca conto o motivo real da minha tristeza."
4258,"Onde está agora? Quando estava sozinho e triste eu estive do seu lado, minha vez chegou... e continuo sozinho e triste."
4259,"A vida é tão confusa, que eu nem sei se vivo um dia a mais ou um dia a menos."
4260,“O silêncio responde até mesmo aquilo que não foi perguntado.”
4261,"O inferno está vazio,e todos os demônios estão aqui."
4262,O mundo é a amostra grátis do inferno.
4263,E todos os dias ela pedia a Deus a morte pois não aguentava mais sua vida sofrida. ~Desconhecido
4264,"Talvez eu não seja amável,aceitável,namorável e tal"
4265,Os cortes dói menos do que as palavras que sou obrigada todo dia a escutar.
4266,#Sigo todos de volta
4267,"Eu não quero se igual a eles,eu gosto de ser diferente,então não tente me mudar flw"
4268,"As pessoas gostam de ouvir musicas,com as palavras que elas tem medo de dizer."
4269,Se “afastar” não quer dizer “esquecer”.
4270,"Talvez eu não chore, mas doí. Talvez eu não diga, mas eu sinto. Talvez eu não mostre, mas me importo."
4271,"''Quando tá escuro,e ninguém te ouve,quando chega a noite,e você pode chorar..''"
4272,Mesmo ñ a vendo cortes ainda vão perguntar ''oq são essas cicatrizes?'' eu pensarei ''Cicatrizes de uma guerra'' mas falarei ''nada''
4273,So Deus sabe o quanto é difícil pra mim ter que acordar e bater de frente com o mundo
4274,De falsidade eu tô de boa.
4275,#HappyBDayHayleyWilliams diva linda canta muito te amo demais que vc tenha muitos anos de vida <3333
4276,Normalmente as pessoas mais divertidas e engraçadas são as que mais sofrem e as que tem mais problemas.
4277,Status- Perdida em mim mesma.
4278,@l4minas moro em sp
4279,"Boa tarde,não pra mim é claro,mas pra alguem ai"
4280,"Um sorriso no rosto, pra esconder a tristeza no coração."
4281,Só me fodo na vida.
4282,Aquele momento que vc está tentando entender pq a pessoa está brigando com vc.
4283,"Não me corto mais, pq já não cabe mais cortes."
4284,Sem sono e sem vontade de viver.
4285,Não sou obrigado a nada.
4286,"Eu te amo, mais quero que vc vá tomar no cu."
4287,A culpa é do meu signo. Kkkkkkk
4288,"Sofro pq mereço, só sei magoar as pessoais que eu amo."
4289,"Eu não sei controlar oq digo, quando dou por mim já disse e já magoei."
4290,"Na boa, não tem nada na boa."
4291,"Ai tu discuti com a pessoa mais importante da sua vida e fica se sentindo um lixo, sensação horrível."
4292,"-Tá sentindo esse cheiro ?  -Não, cheiro de que ? -Cheiro de bad no ar!"
4293,"As pessoas não pensam no que falam, e acabam te magoando por bobagem."
4294,"Tem dia que a gente cansa, cai, desiste."
4295,"Eu guardo tudo aqui dentro de mim, guardo até oq eu não queria guardar."
4296,"Uma máquina de tortura chamada, minha mente."
4298,"Vou ouvir Calls Me Home da Shannon LaBrie, pra foder com o resto"
4299,"Eu fui ignorado pela pessoa mais importante na minha vida, queria morrer."
4300,"Preciso de alguém pra conversar, alguém que não julgue os meus atos, alguém que entenda oq eu estou sentindo, estou destruído."
4301,Eu não tô bem.
4302,"Um ""me desculpa"" não vai mudar oq vc fez."
4303,"Eu te amo, mais nesse momento queria esfregar sua cara no asfalto, pra vc deixar de ser trouxa."
4304,"Me sinto vazio, e parece que nada vai me preencher."
4305,Ai a pessoa cospe nos seus sentimentos.
4306,Vc está feliz e em uma fração de segundos tudo isso acaba.
4307,E essa dor que não passa aqui no meu peito.
4308,Parece que está faltando um pedaço dentro de mim.
4309,É agonizante a minha tristeza.
4311,Minha vida acabou.
4312,"Os melhores conselhos, vem das pessoas mais tristes."
4313,"A vida não é uma brincadeira de pega pega, pra eu ficar correndo atrás de vc."
4314,A cada vacilo que dão comigo percebo que sou melhor sozinho.
4315,Vc não explica sua tristezas para mim e acha que tem o direito de saber das minhas ?
4316,"Aquele aperto no coração, aquela vontade de chorar, um grito entalado na garganta, um pedido de socorro que ninguém escuta."
4317,"Ai as pessoas te esquecem, depois vem dizer que vc esqueceu eles."
4318,Ninguém liga.
4319,"-Quer conversar ? Falar oq vc sente, falar das suas tristezas ?   -Se eu falar das minhas tristezas, vc chora."
4320,#TheVoiceBrasil prefiro ver a retrospectiva da record doq assistir isso
4321,#TheVoiceBrasil shit demais
4322,"''Então fechei os olhos pra não ver esse mundo,não ver eu desabando.''"
4323,@l4minas se mora aonde?
4324,"Tantas vezes segurei uma lágrima, porque eu sabia que se ela caísse, todas as outras viriam logo em seguida."
