,username,tweet,link
2623,arthurwaar,"O viado é diagnosticado com depressão, se isola em casa e tem a noite salva pela @queenb_lol  GRATIDÃO <3",https://twitter.com/Arthurwaar/status/863244975974297604
2624,tataodrumer,Fui diagnosticado com depressão...sera isso q anda me deixando sem inspiração?,https://twitter.com/tataodrumer/status/863164127816142850
2625,sincerafisica,Sabe pq o atrito foi diagnósticado com depressão?  R: Pq ele era muito desprezado.,https://twitter.com/SinceraFisica/status/861024421137526784
2631,bellyspassos,José Serra diagnosticado com depressão rs,https://twitter.com/bellyspassos/status/857326959113650176
2632,millabarbosaa_,"Quando você ou algum parente próximo for diagnosticado com Depressão Bipolar, Reativa, Distimia, Atípica ou...  http://fb.me/sw4ruaq2 ",https://twitter.com/Millabarbosaa_/status/857287923485552641
2633,millabarbosaa_,"Quando você ou algum parente próximo for diagnosticado com Depressão Bipolar, Reativa, Distimia, Atípica ou...  http://fb.me/6jCKWSFip ",https://twitter.com/Millabarbosaa_/status/857284173488410624
2634,guifernandesb,"Eu estava em um processo de aceitação! E fui diagnosticado com depressão, graças a Deus consegui sair dessa e sei como é!",https://twitter.com/guifernandesb/status/855844289296957441
2635,edemarfilhoo,"Fui diagnosticado com depressão e fobia social. Tô recebendo muito amor e carinho, percebi o que tinha esquecido, que há pessoas que me amam",https://twitter.com/edemarfilhoo/status/855402589294383104
2637,thajilao,Então é isso o que os pais fazem quando você tá sendo diagnósticado com depressão? Ata,https://twitter.com/thajilao/status/855185485697875968
2644,ajulysantos,Fui diagnosticado com depressão vou contar tudo pra vocês mas antes assine meu canal deixe seu like e compartilhe é muito importante pra mim,https://twitter.com/ajulysantos/status/854778695084462080
2648,thesinnamonroll,"voce nao deve ter tido a oportunidade d conviver com alquem diagnosticado com depressao, pelo visto. nao eh algo com o qual se brinque,dica.",https://twitter.com/thesinnamonroll/status/854742912168603648
2653,supermadurokkk,"#NinguemSabeMasEu já fui diagnosticado com depressão , só que num grau baixo que não precisa ser medicado",https://twitter.com/supermadurokkk/status/854690928342204418
2666,canelada_fc,E esse negócio de baleia azul aparecer e ele ser diagnosticado com depressão é no mínimo estranho pelo histórico dele. Enfim...,https://twitter.com/Canelada_FC/status/854448037976059904
2673,elmeerr,galera fui diagnosticado com depressão mas o médico disse que meu caso é leve...só ataca quando eu fico sem dinheiro.,https://twitter.com/elmeerr/status/854433118710894592
2694,culturacb,"Diagnosticado com depressão, youtuber @felipeneto faz alerta sobre suicídio  https://goo.gl/MeuJIr  pic.twitter.com/vKmHWMnwYi",https://twitter.com/CulturaCB/status/854401648134938624
2699,portaluai,"Diagnosticado com depressão, #FelipeNeto alerta sobre #BaleiaAzul  https://goo.gl/OGbUkM  pic.twitter.com/poRxVcbpJ7",https://twitter.com/portaluai/status/854212906006843392
2700,cleuberdacunha,"Diagnosticado com depressão, #FelipeNeto alerta sobre #BaleiaAzul  https://goo.gl/OGbUkM  pic.twitter.com/LpiRCewiix",https://twitter.com/cleuberdacunha/status/854208259812622336
2701,em_com,"Diagnosticado com depressão, #FelipeNeto alerta sobre #BaleiaAzul  https://goo.gl/OGbUkM  pic.twitter.com/JQz49FIJxf",https://twitter.com/em_com/status/854205352115666946
2707,mpamarvin,fui diagnosticado com depressão e não fico usando isso pra justificar opressão,https://twitter.com/mpamarvin/status/852787673295081472
2709,livingdead_bea,"Daqui 3 meses quando esquecerem da série e você for diagnosticado com depressão, as pessoas vão se afastar do mesmo jeito que fariam antes",https://twitter.com/livingdead_bea/status/851090699776929792
2710,nandalha,Por isso nao me espanto qnd um humorista é diagnosticado com depressão. Não é pq ele é engraçado q tudo ta bem. As vezes é bem o contrário,https://twitter.com/nandalha/status/851087775516557314
2711,strifelurk,Como se tipo eu não fosse diagnosticado com depressão e é so eu pensar positivo,https://twitter.com/Strifelurk/status/850861067496558592
2712,matheuscairu,"Procurei ajuda, e fui diagnosticado com depressão.",https://twitter.com/matheuscairu/status/850067817525383168
2713,matheuscastro,"Nunca fui diagnosticado com depressão nem ansiedade, mas realmente, tudo tava virando gatilho pra mim :(",https://twitter.com/MatheusCastro/status/849997005199998976
2714,iwdybird,"gse eu nao me engano, pelas cartas que ele escrevia e tudo mais, hoje ele seria diagnosticado com depressão mas nao da pra falar com certeza",https://twitter.com/Iwdybird/status/849341453671297024
2716,leandroitsme,Olá meu nome é Leandro tenho 29 anos fui diagnosticado com depressão duas vezes e aos 20 fiz uma carta pensando em me suicidar !!,https://twitter.com/leandroitsme/status/848974025388896257
2717,medeixemempaz,bicho eu sou diagnosticado com depressão e ansiedade desde os 13 anos e TUDO QUE EU QUERO É FALAR DISSO pq me ajuda.  https://twitter.com/irenesoft/status/848744373793808384 …,https://twitter.com/medeixemempaz/status/848775344110923777
2718,herikagomes,Ou então que perdeu o carro e agora só pq tem q andar de ônibus tá diagnosticado com depressão,https://twitter.com/Herikagomes/status/847763388029599746
2719,herikagomes,Mas é foda conversar com alguém q só pq teve umas dificuldades financeiras e teve q trocar o ninho por CCGL tá diagnosticado com depressão,https://twitter.com/Herikagomes/status/847763205103525888
2720,yayasira,"nossa eu com 19 anos fui diagnosticado com depressão!!! cara, menos. quem tem depressão não se vangloria disso, é uma luta diária.",https://twitter.com/yayasira/status/846426508281466880
2722,falsocomunista,"em 2014, fui ""diagnosticado"" com depressão e tipo eu nunca vou brincar com uma doença tão séria...",https://twitter.com/falsocomunista/status/844746230689357825
2723,ro_omms,Vocês sabiam que nos EUA se você for diagnosticado com depressão você pode tentar transferência no job pra um estado mais quente no inverno?,https://twitter.com/Ro_omms/status/844156052182589440
2724,gabrielabp20,ele vai ser diagnosticado com depressão junto com a gente,https://twitter.com/gabrielabp20/status/843237000987758597
2725,iamsoofabs,Eu já posso ser diagnosticado com depressão por ter um alarme de auto-ajuda?  pic.twitter.com/VftLQnkJ6p,https://twitter.com/iamsoofabs/status/842220440416342016
2726,_mnko_,"yh, fui diagnosticado com depressão, é algo permanente como esta tatuagem sabes",https://twitter.com/_mnko_/status/840754109225418753
2728,xandedasarabias,Dei sorte de ser diagnosticado com depressão justamente quando ser triste está na moda,https://twitter.com/XandeDasArabias/status/838516903018627072
2731,lavemolucas,"Queria ser diagnosticado com depressão ou qualquer outra doença dessas pra eu n pensar q é tudo ""frescura"" como dizem",https://twitter.com/LaVemOLucas/status/837478594637148161
2732,no_shapes,Meu deus todo mundo nessa casa é diagnosticado com depressão e ansiedade,https://twitter.com/no_shapes/status/836727617827057664
2737,flaviacreder,"Antes que você seja diagnosticado com depressão ou baixa alto estima. Primeiro certifique -se de que, na verdade,...  http://fb.me/3cFrWoOQ5 ",https://twitter.com/Flaviacreder/status/826790858938777602
2740,mabolinha,qndo vc tá no colégio te mandam ler jornal é aí q td mundo começa a ser diagnosticado com depressão,https://twitter.com/mabolinha/status/823288032673615873
2741,viniaudino,talvez tu nem tenha depressão. Eu vivenciei coisas muito semelhantes as tuas e nunca fui diagnosticado com depressão ou qlqr outra coisa,https://twitter.com/viniaudino/status/823018828359725060
2744,tiagotheworld,"9. no finalzinho de 2012, fui diagnosticado com depressão",https://twitter.com/tiagotheworld/status/820413550850146304
2745,_taaviles,"por mais que você sinta que as coisas não estão bem, ser diagnosticado com depressão é tipo PAH né, um tapa na cara",https://twitter.com/_taaviles/status/819969218909184000
2746,euthiagomag,"Oi BR, oi Dilma. Acabei de ser diagnosticado com Depressão, pois fiquei com desgosto do tamanho do meu pau depois que vi o do Léo  Stronda.",https://twitter.com/euthiagomag/status/819508662129541120
2747,arrobadoamor_,Fui no psicologo e fui diagnosticado com depressão :( ~ja sabia disso,https://twitter.com/arrobadoamor_/status/819179166620848128
2748,ksshinjii,Fui diagnosticado com depressão msm 💔,https://twitter.com/ksshinjii/status/818926014852190208
2749,nathrosnieski,"Todo mundo é diagnosticado com ""depressão e ansiedade"". Q ta havendo",https://twitter.com/nathrosnieski/status/818576156693774336
2751,marsulolxk,queria ter a oportunidade de conversar com alguém diagnosticado com depressão... só pra trocar umas ideias.,https://twitter.com/marsulolxk/status/817764127947063296
2752,contatosecreto,Já tem algum tempo que eu fui diagnosticado com #depressão e confesso que às vezes me sinto bem. Mas tem coisas acontecendo que tá foda.,https://twitter.com/ContatoSecreto/status/817564329386115072
2753,arcano0,"acontece comigo, embora eu não tenha sido diagnosticado com depressão, já tive algumas crises que nos piores momentos me isolava d+",https://twitter.com/arcano0/status/816773560916123649
2755,whysidney,EU SOU DIAGNOSTICADO COM DEPRESSÃO E FAZ MESES Q EU NÃO TOMO REMÉDIO INFERNO,https://twitter.com/WhySidney/status/814853368845860864
2756,naoalef,"e esse ano foi foda: desistir da faculdade, diagnosticado com depressão, descobri um tumor no estomago, divórcio da minha mãe",https://twitter.com/naoalef/status/814645413781405696
2757,lanadelcannabis,"já fui diagnosticado com depressão e fui diagnosticado com ansiedade esses dias, na minha opinião ansiedade é BEM pior",https://twitter.com/lanadelcannabis/status/813556651907280896
2760,paulinharochab,Ser diagnosticado com depressão e crise de ansiedade 👍🏻 obrigado vida 😞,https://twitter.com/paulinharochab/status/812034003347902464
2762,martinsnows,pior ainda é ficar glamurizando esses distúrbios.. Tem gente aqui do tt que parece que o sonho é ser diagnosticado com depressão,https://twitter.com/martinsnows/status/810886646937899008
2763,eurobosapiens,Com 30 anos de idade eu descubro que fui diagnosticado com depressão na infância,https://twitter.com/EuRoboSapiens/status/810282324923445248
2768,gabgabrx,Tô torcendo pra não ser diagnosticado com depressao,https://twitter.com/gabgabrx/status/809440122248818688
2772,gab_loide,Fui diagnosticado com depressão e isanidade ;-; E meu psicólogo disse que talvez eu seje internado  OLHA QUE DELICIA,https://twitter.com/gab_loide/status/808142686171656193
2774,kahpiroto,Pequenas vitórias de um garoto recém diagnosticado com depressão,https://twitter.com/KahPiroto/status/807730794366124032
2775,lucwws,"Ir no psiquiatra e ser diagnosticado com depressão,  eu",https://twitter.com/lucwws/status/806467333116018688
2776,putsmax,"depressão profunda, ta a sua cara. Mas não chega perto da minha, ja que estou diagnosticado com depressão severa!",https://twitter.com/putsmax/status/806256786927943680
2777,idolsmypride2,"eu esse ano fui diagnosticado com depressão, tive muito problema por conta de remédios, mas por outro lado..",https://twitter.com/idolsmypride2/status/806248123655946240
2778,gazetamulheres,Quem é diagnosticado com depressão precisa de ajuda profissional e apoio da família!,https://twitter.com/gazetamulheres/status/806206520472072200
2779,soh_riso,Não é muito legal ser diagnosticado com depressão,https://twitter.com/Soh_riso/status/806160104672399360
2781,asoaresfj,16h20 hora de ser diagnosticado com depressão 😎,https://twitter.com/asoaresfj/status/804752189038194688
2782,renativista,diagnosticado com depressao de novo nem me surpreendi eu ja sabia mesmo,https://twitter.com/renativista/status/803038617924931584
2784,diobonan,Fui diagnosticado com Depressão Major :/,https://twitter.com/DioBonan/status/801065015675473929
2785,vmaqorposanto,se eu fosse diagnosticado com depressao e tivesse q tomar todo aqueles remedio sem poder me drogar ou beber eu ia acabar morrendo,https://twitter.com/vmaqorposanto/status/801046775574437888
2787,lubyway,Não se sobrecarreguem de trabalho se você é diagnosticado com depressão,https://twitter.com/lubyway/status/800516845623267328
2791,medeixemempaz,eu sou diagnosticado com depressão desde os 14 anos e passei a beber pra meio que pra me anestesiar. e funcionava.,https://twitter.com/medeixemempaz/status/794132268126269440
2792,haruyam_,"Quando eu diagnosticado com depressão, eu comecei a me rejeitar",https://twitter.com/haruyam_/status/792410847179972608
2795,mxtsuki,"""qual esteriotipo de adolescente vc eh""  ""Auto-diagnosticado com depressão & ansiedade""  sempre soube",https://twitter.com/mxtsuki/status/788743974974619648
2797,bernoch_,"Nunca fui diagnosticado com depressão, mas as vezes sinto que a psicologa só não falou ainda. E minha irmã enche a porra do saco.",https://twitter.com/Bernoch_/status/788505049831993344
2798,otakuw_,Eu tirei: auto-diagnosticado com depressão & ansiedade™! E você? Qual esteriotipo de adolescente internet você é?  http://fb.me/7qNKyd4Lp ,https://twitter.com/OtakuW_/status/788419459975307264
2800,perroperolito,o fato de ser diagnosticado com depressão é engraçado,https://twitter.com/perroperolito/status/788242640491933696
2801,hrqpol,Auto-diagnosticado com depressão & ansiedade™,https://twitter.com/hrqpol/status/788242102627012612
2802,designervicci,"fiz um quizz pra saber qual estereótipo de adolescente eu sou e deu "" Auto-diagnosticado com depressão & ansiedade™""",https://twitter.com/designervicci/status/788239783885701120
